lsoa_code,dpi_score,dpi_z,lisa_I,lisa_p,lisa_class,gistar_z,gistar_p,gistar_class
E01002616,0.946,-0.682258367988672,-0.16679580733457613,0.41,Not sig,-0.4353542572584647,0.65,Not sig
E01002624,0.968,0.5920014092827365,0.5708965859763581,0.08,Not sig,1.3200992382025096,0.04,Hotspot (Gi*)
E01002630,0.975,0.9974477020509118,0.8562465561452139,0.06,Not sig,1.924203897773561,0.02,Hotspot (Gi*)
E01002631,0.984,1.5187357927528518,2.1306253233676533,0.02,HH (hotspot),3.1111074015693356,0.01,Hotspot (Gi*)
E01002636,0.953,-0.2768120752204966,-0.16120093792990856,0.32,Not sig,0.33600738709781836,0.4,Not sig
E01002639,0.97,0.7078432072165008,0.6158389676927534,0.12,Not sig,1.7614890523361426,0.04,Hotspot (Gi*)
E01002651,0.983,1.4608148937859695,1.4740088013015482,0.04,HH (hotspot),2.313920844097424,0.01,Hotspot (Gi*)
E01002658,0.96,0.12863421754767881,0.03144798096059825,0.81,Not sig,0.5392951610251042,0.32,Not sig
E01034036,0.977,1.1132894999846763,1.2394135107748927,0.01,HH (hotspot),2.4233712931049425,0.01,Hotspot (Gi*)
E01002570,0.96,0.12863421754767881,0.004129079393661016,0.95,Not sig,0.2194718365993213,0.47,Not sig
E01002573,0.968,0.5920014092827365,0.10615473515850453,0.54,Not sig,0.9227282911095981,0.17,Not sig
E01002582,0.976,1.055368601017794,0.8794792745826199,0.08,Not sig,1.7166043932791084,0.06,Not sig
E01002584,0.977,1.1132894999846763,1.4973444253726476,0.02,HH (hotspot),2.5626733009595815,0.03,Hotspot (Gi*)
E01002599,0.954,-0.21889117625361443,-0.2056541270486558,0.34,Not sig,0.8349625067130431,0.2,Not sig
E01002603,0.975,0.9974477020509118,0.17452435875806674,0.41,Not sig,1.2118333485904937,0.15,Not sig
E01002606,0.93,-1.608992751458781,0.2030834253970454,0.39,Not sig,-1.3184741651547371,0.92,Not sig
E01002619,0.959,0.0707133185807966,0.040497124594473154,0.71,Not sig,0.45227423684025275,0.27,Not sig
E01002641,0.977,1.1132894999846763,1.529585789697367,0.02,HH (hotspot),2.633012537118303,0.01,Hotspot (Gi*)
E01002647,0.98,1.2870521968853228,1.596865581297022,0.05,Not sig,2.7670247825082246,0.01,Hotspot (Gi*)
E01002649,0.969,0.6499223082496186,0.6859075972269704,0.07,Not sig,1.8967243373504306,0.03,Hotspot (Gi*)
E01002659,0.944,-0.7981001659224365,-0.17970745549433464,0.31,Not sig,-0.49531719886507813,0.74,Not sig
E01002669,0.965,0.4182387123820898,0.0053502851075696006,0.97,Not sig,0.551126671618026,0.31,Not sig
E01034039,0.98,1.2870521968853228,0.9259405989496049,0.01,HH (hotspot),2.090511957388052,0.01,Hotspot (Gi*)
E01002564,0.962,0.2444760154814432,0.06684865744187939,0.59,Not sig,0.5245987079193831,0.36,Not sig
E01002609,0.947,-0.6243374690217899,0.41390540020041955,0.12,Not sig,-0.7957891283815747,0.87,Not sig
E01002632,0.964,0.36031781341520763,0.22165662599797165,0.31,Not sig,0.8466144231604892,0.2,Not sig
E01002652,0.978,1.1712103989515585,1.0212397428136344,0.04,HH (hotspot),2.2760632179664038,0.03,Hotspot (Gi*)
E01002661,0.977,1.1132894999846763,0.6160804671636505,0.09,Not sig,1.6543091446437235,0.04,Hotspot (Gi*)
E01002666,0.97,0.7078432072165008,0.402644610267146,0.2,Not sig,1.294340588938259,0.1,Not sig
E01002671,0.959,0.0707133185807966,0.04254501408503675,0.73,Not sig,0.5640927996529326,0.22,Not sig
E01002681,0.973,0.8816059041171475,0.658081021671278,0.09,Not sig,1.3889772920324532,0.08,Not sig
E01002558,0.953,-0.2768120752204966,0.05524731933227684,0.69,Not sig,-0.4530763862313278,0.75,Not sig
E01002587,0.969,0.6499223082496186,0.2843706974679151,0.33,Not sig,1.2691355251275582,0.12,Not sig
E01002591,0.948,-0.5664165700549076,-0.2040899800041222,0.47,Not sig,-0.19369479431007244,0.65,Not sig
E01002605,0.961,0.18655511651456103,-0.09640610346050767,0.55,Not sig,-0.21896935836663176,0.61,Not sig
E01002612,0.95,-0.4505747721211432,-0.07535779716048814,0.61,Not sig,-0.3629583290082534,0.65,Not sig
E01002643,0.956,-0.10304937831985,-0.043099239300225856,0.75,Not sig,0.3052222544521158,0.42,Not sig
E01002653,0.972,0.8236850051502652,-0.08488022771203249,0.61,Not sig,0.5248296382180169,0.25,Not sig
E01002657,0.96,0.12863421754767881,0.04847794557375392,0.63,Not sig,0.6606284079036399,0.22,Not sig
E01002578,0.962,0.2444760154814432,0.04844030567161351,0.75,Not sig,0.5946517382753629,0.31,Not sig
E01002590,0.949,-0.5084956710880254,-0.05436524538041571,0.62,Not sig,-0.270139364823324,0.73,Not sig
E01002617,0.963,0.30239691444832545,-0.0793283421462221,0.63,Not sig,-0.07065578965647065,0.6,Not sig
E01002625,0.98,1.2870521968853228,1.0228519852886762,0.05,Not sig,2.2130412448245043,0.04,Hotspot (Gi*)
E01002660,0.97,0.7078432072165008,0.3452461294217902,0.2,Not sig,1.1417363289938285,0.08,Not sig
E01002662,0.986,1.634577590686616,1.7408612323835129,0.01,HH (hotspot),2.805030656316583,0.01,Hotspot (Gi*)
E01002674,0.98,1.2870521968853228,0.8613330080568907,0.04,HH (hotspot),2.3421426011373967,0.01,Hotspot (Gi*)
E01002687,0.962,0.2444760154814432,0.20845136336700393,0.36,Not sig,1.0164046341555164,0.1,Not sig
E01002622,0.966,0.47615961134897206,0.2464276845805106,0.24,Not sig,1.0364300938539774,0.15,Not sig
E01002623,0.974,0.9395268030840297,0.7303395500058654,0.04,HH (hotspot),1.651280638083916,0.02,Hotspot (Gi*)
E01002640,0.976,1.055368601017794,1.1851187651441717,0.01,HH (hotspot),1.8537198229116494,0.03,Hotspot (Gi*)
E01002645,0.962,0.2444760154814432,0.19429109277449147,0.34,Not sig,1.0041493450279282,0.13,Not sig
E01002663,0.969,0.6499223082496186,0.46757190798298404,0.12,Not sig,1.4032405395285217,0.03,Hotspot (Gi*)
E01002693,0.952,-0.33473297418737885,-0.14969230550520268,0.38,Not sig,0.10409757105884009,0.49,Not sig
E01002575,0.958,0.012792419613914401,0.005943043862768612,0.99,Not sig,0.5649471689779392,0.37,Not sig
E01002576,0.981,1.344973095852205,0.3288136634033599,0.18,Not sig,1.7705380181327277,0.05,Not sig
E01002581,0.984,1.5187357927528518,1.022246889009997,0.07,Not sig,1.9451551736013908,0.03,Hotspot (Gi*)
E01002585,0.963,0.30239691444832545,0.23506772313083174,0.32,Not sig,1.1522847817674189,0.13,Not sig
E01002595,0.949,-0.5084956710880254,0.33219916349039574,0.26,Not sig,-1.345032491306101,0.89,Not sig
E01002672,0.966,0.47615961134897206,0.09342661056481787,0.54,Not sig,0.6033345657220067,0.22,Not sig
E01002577,0.958,0.012792419613914401,0.011154381252226543,0.92,Not sig,0.9637940948909224,0.18,Not sig
E01002579,0.952,-0.33473297418737885,-0.1884683750627466,0.34,Not sig,0.16464318608145462,0.44,Not sig
E01002604,0.966,0.47615961134897206,-0.11801693378304932,0.58,Not sig,0.10155762473865089,0.46,Not sig
E01002655,0.955,-0.16097027728673222,-0.05450412964896713,0.71,Not sig,0.08648001502296389,0.5,Not sig
E01002675,0.982,1.4028939948190873,1.1690855609025284,0.04,HH (hotspot),1.7767166251100546,0.02,Hotspot (Gi*)
E01032573,0.972,0.8236850051502652,0.4240112492351322,0.11,Not sig,1.3494329126458033,0.03,Hotspot (Gi*)
E01033082,0.946,-0.682258367988672,0.10191991507591087,0.59,Not sig,-1.0360967652616642,0.86,Not sig
E01033084,0.982,1.4028939948190873,0.9659433575648262,0.02,HH (hotspot),1.836751417102431,0.01,Hotspot (Gi*)
E01002560,0.942,-0.9139419638562009,-0.3381322933630807,0.19,Not sig,-0.25242842979932195,0.69,Not sig
E01002618,0.984,1.5187357927528518,0.8287204957094539,0.03,HH (hotspot),1.848336489197671,0.01,Hotspot (Gi*)
E01002557,0.955,-0.16097027728673222,-0.01138274249980449,0.93,Not sig,-0.06564810452711808,0.54,Not sig
E01002569,0.97,0.7078432072165008,0.21404960177526264,0.35,Not sig,1.0319608728459537,0.16,Not sig
E01002586,0.987,1.6924984896534983,1.1163310307736167,0.04,HH (hotspot),2.6923076487911253,0.01,Hotspot (Gi*)
E01002594,0.953,-0.2768120752204966,0.03654191438369292,0.71,Not sig,-0.251869955940292,0.68,Not sig
E01002620,0.965,0.4182387123820898,0.2718226693504446,0.24,Not sig,0.9607475573702651,0.21,Not sig
E01002626,0.968,0.5920014092827365,0.2133086533312639,0.36,Not sig,0.8965304960982466,0.2,Not sig
E01002596,0.984,1.5187357927528518,0.4812526531925695,0.09,Not sig,1.7877303324154998,0.03,Hotspot (Gi*)
E01002621,0.979,1.2291312979184408,1.1073402057535526,0.04,HH (hotspot),1.93243555896826,0.02,Hotspot (Gi*)
E01002628,0.959,0.0707133185807966,0.054734832481248594,0.67,Not sig,0.7763393215385063,0.24,Not sig
E01002654,0.963,0.30239691444832545,0.023885646653447386,0.79,Not sig,0.3477020815205844,0.38,Not sig
E01002670,0.954,-0.21889117625361443,-0.04647010164752375,0.62,Not sig,0.1052730496170869,0.54,Not sig
E01002682,0.973,0.8816059041171475,0.3431900149155739,0.2,Not sig,1.2219502200660555,0.11,Not sig
E01002607,0.963,0.30239691444832545,-0.12092670732911896,0.51,Not sig,-0.1916428715004052,0.66,Not sig
E01002667,0.963,0.30239691444832545,0.0826863433029563,0.65,Not sig,0.5032394993434659,0.31,Not sig
E01002668,0.974,0.9395268030840297,0.1480644136986923,0.49,Not sig,1.0388099818537173,0.1,Not sig
E01002571,0.98,1.2870521968853228,0.10964853709358213,0.55,Not sig,1.5053002151269337,0.05,Not sig
E01002635,0.967,0.5340805103158542,0.18801951833904396,0.27,Not sig,0.8064827923840479,0.16,Not sig
E01002563,0.968,0.5920014092827365,0.12187064315717587,0.48,Not sig,0.9403588189815973,0.18,Not sig
E01002572,0.935,-1.3193882566243698,-0.30345374537472286,0.21,Not sig,-0.6615531758666225,0.81,Not sig
E01002598,0.969,0.6499223082496186,0.3722068942902084,0.13,Not sig,1.5292479378239425,0.05,Not sig
E01002677,0.971,0.7657641061833831,0.6159638299360287,0.06,Not sig,1.3296333195745866,0.05,Not sig
E01002691,0.962,0.2444760154814432,0.12773782098968292,0.53,Not sig,0.7759957351081347,0.23,Not sig
E01002692,0.966,0.47615961134897206,0.29912440642497123,0.21,Not sig,0.8227074435237097,0.11,Not sig
E01002555,0.964,0.36031781341520763,-0.11643626700369113,0.57,Not sig,0.029334220854344454,0.55,Not sig
E01002593,0.939,-1.0877046607568475,0.08508693261729533,0.54,Not sig,-1.2581160193962955,0.89,Not sig
E01002680,0.976,1.055368601017794,1.0649005655232948,0.04,HH (hotspot),2.1258125161623096,0.01,Hotspot (Gi*)
E01002565,0.97,0.7078432072165008,0.24333454098207682,0.32,Not sig,0.9791845677355733,0.14,Not sig
E01002629,0.969,0.6499223082496186,0.621374881194265,0.11,Not sig,1.3256769703349451,0.03,Hotspot (Gi*)
E01002634,0.966,0.47615961134897206,0.19914838273875143,0.46,Not sig,0.8298339379856224,0.17,Not sig
E01002562,0.965,0.4182387123820898,-0.06126781095314917,0.72,Not sig,0.23020475661851153,0.47,Not sig
E01002583,0.975,0.9974477020509118,0.8023250264083774,0.06,Not sig,1.6107330379820972,0.02,Hotspot (Gi*)
E01002637,0.973,0.8816059041171475,0.8574714661034616,0.05,Not sig,1.9423913782688795,0.03,Hotspot (Gi*)
E01002589,0.961,0.18655511651456103,0.1248481452925936,0.44,Not sig,0.8413680111824234,0.13,Not sig
E01002608,0.965,0.4182387123820898,-0.3241064808654389,0.25,Not sig,-0.3442813611732092,0.69,Not sig
E01002614,0.966,0.47615961134897206,-0.009668533729018014,0.94,Not sig,0.5213117498525177,0.32,Not sig
E01002676,0.968,0.5920014092827365,0.46313035969975436,0.13,Not sig,1.5978061588507464,0.03,Hotspot (Gi*)
E01002679,0.962,0.2444760154814432,0.13292992020693778,0.57,Not sig,0.6894410067904473,0.25,Not sig
E01002601,0.975,0.9974477020509118,0.417171242573831,0.1,Not sig,1.442773069862556,0.09,Not sig
E01002611,0.956,-0.10304937831985,0.022556599632613143,0.76,Not sig,-0.21694769768588906,0.7,Not sig
E01002638,0.985,1.576656691719734,1.0817802144902147,0.01,HH (hotspot),2.5150446428614353,0.01,Hotspot (Gi*)
E01002615,0.942,-0.9139419638562009,0.0677129811206815,0.61,Not sig,-1.2999134494329103,0.91,Not sig
E01002650,0.983,1.4608148937859695,0.15970687688656351,0.39,Not sig,1.4197250928513527,0.03,Hotspot (Gi*)
E01002686,0.931,-1.5510718524918987,0.01010453003110132,0.93,Not sig,-1.6005994263794163,0.92,Not sig
E01002592,0.946,-0.682258367988672,0.040668537173521126,0.63,Not sig,-0.6221361497385857,0.74,Not sig
E01002633,0.955,-0.16097027728673222,-0.15589766159429547,0.5,Not sig,0.7694407731481335,0.19,Not sig
E01002610,0.94,-1.0297837617899652,0.18564657808864288,0.25,Not sig,-0.7996976848092059,0.86,Not sig
E01002559,0.964,0.36031781341520763,0.05827487523526334,0.67,Not sig,0.40577049613354926,0.32,Not sig
E01002678,0.975,0.9974477020509118,0.49901642163867216,0.1,Not sig,1.4608656514655984,0.05,Not sig
E01002810,0.956,-0.10304937831985,-0.013255676148935401,0.89,Not sig,0.02631597905734089,0.54,Not sig
E01002809,0.981,1.344973095852205,-0.5281088953741179,0.17,Not sig,1.0856974523812108,0.13,Not sig
E01002799,0.957,-0.04512847935296781,-0.004933772599636572,0.95,Not sig,0.09512628100462973,0.5,Not sig
E01002796,0.965,0.4182387123820898,0.12243663575974241,0.55,Not sig,0.594010502651824,0.3,Not sig
E01002789,0.973,0.8816059041171475,-0.20148632109429407,0.4,Not sig,0.6929914644143264,0.27,Not sig
E01002785,0.959,0.0707133185807966,-0.00592170385830158,0.9,Not sig,0.0017443256452914996,0.55,Not sig
E01002783,0.932,-1.4931509535250165,0.05296952439006059,0.64,Not sig,-1.8158410610728,0.99,Not sig
E01002781,0.952,-0.33473297418737885,-0.03982677509216252,0.75,Not sig,-0.29331745671186565,0.65,Not sig
E01002780,0.958,0.012792419613914401,0.0075731304395658785,0.95,Not sig,0.7011341133834339,0.23,Not sig
E01002778,0.95,-0.4505747721211432,-0.3232859077642602,0.2,Not sig,0.2837011869575341,0.43,Not sig
E01002777,0.969,0.6499223082496186,-0.029330005468846794,0.87,Not sig,0.6792162525717377,0.24,Not sig
E01002772,0.971,0.7657641061833831,0.19460324838267995,0.39,Not sig,0.9955352415644557,0.1,Not sig
E01002768,0.937,-1.2035464586906055,0.09414878884598671,0.45,Not sig,-1.6562244805099613,0.94,Not sig
E01002767,0.939,-1.0877046607568475,-0.3184183946166989,0.34,Not sig,-0.9463049642538035,0.84,Not sig
E01002763,0.915,-2.477806235962014,0.8868101566837799,0.08,Not sig,-3.2337777344382252,1.0,Not sig
E01002760,0.964,0.36031781341520763,-0.09974032167027568,0.46,Not sig,0.25120957802188626,0.42,Not sig
E01002757,0.961,0.18655511651456103,-0.0660479623525243,0.7,Not sig,-0.11023532491633763,0.62,Not sig
E01002755,0.939,-1.0877046607568475,0.2758894516662319,0.29,Not sig,-1.406372010425228,0.91,Not sig
E01002753,0.962,0.2444760154814432,0.037112089197603226,0.78,Not sig,0.4311614852298101,0.29,Not sig
E01002752,0.963,0.30239691444832545,0.0972822609109901,0.49,Not sig,0.8203037100162783,0.21,Not sig
E01002751,0.956,-0.10304937831985,-0.06398973350612919,0.66,Not sig,0.47787978004304965,0.36,Not sig
E01002749,0.966,0.47615961134897206,0.29291899805824045,0.36,Not sig,0.9678379785557005,0.09,Not sig
E01002747,0.962,0.2444760154814432,0.07392879273813559,0.68,Not sig,0.5022161429661173,0.34,Not sig
E01002741,0.951,-0.39265387315426103,-0.023217285361133183,0.82,Not sig,-0.39069533971259296,0.61,Not sig
E01002736,0.948,-0.5664165700549076,-0.19588814077230088,0.49,Not sig,-0.16254808996544104,0.59,Not sig
E01002733,0.979,1.2291312979184408,0.4713548575552046,0.12,Not sig,1.174501870808998,0.06,Not sig
E01002725,0.942,-0.9139419638562009,-0.24461142576464845,0.34,Not sig,-0.8616174773320735,0.83,Not sig
E01002723,0.943,-0.8560210648893186,-0.29852333641538326,0.27,Not sig,-0.5631300456508678,0.76,Not sig
E01002722,0.942,-0.9139419638562009,0.09418115119571023,0.65,Not sig,-0.8952943794780898,0.85,Not sig
E01002721,0.963,0.30239691444832545,0.027221856392426597,0.78,Not sig,0.44223526772765565,0.36,Not sig
E01002720,0.957,-0.04512847935296781,0.007264343834968539,0.94,Not sig,-0.27284849713131426,0.58,Not sig
E01002715,0.938,-1.1456255597237297,-0.26348905650003335,0.27,Not sig,-0.9166425562491366,0.83,Not sig
E01002714,0.975,0.9974477020509118,-0.03538445343176004,0.77,Not sig,0.7215259734453323,0.17,Not sig
E01002711,0.977,1.1132894999846763,-0.5661028914093919,0.12,Not sig,0.46887918466354206,0.34,Not sig
E01002709,0.953,-0.2768120752204966,0.0966664302898551,0.62,Not sig,-0.5952533929491926,0.78,Not sig
E01002703,0.971,0.7657641061833831,0.39419510280268727,0.18,Not sig,1.215346312796848,0.1,Not sig
E01002702,0.977,1.1132894999846763,-0.06636174437624381,0.57,Not sig,0.8022942077480516,0.2,Not sig
E01002701,0.938,-1.1456255597237297,-0.2933491045343898,0.26,Not sig,-0.9581627139498714,0.86,Not sig
E01002698,0.976,1.055368601017794,0.5112564597632264,0.12,Not sig,1.593891161847239,0.06,Not sig
E01002694,0.954,-0.21889117625361443,-0.04083526888996184,0.76,Not sig,-0.11358555479688694,0.57,Not sig
E01033486,0.958,0.012792419613914401,0.009055027327563395,0.93,Not sig,0.6183690201565074,0.23,Not sig
E01033487,0.995,2.155865681388556,-0.26378384431388546,0.45,Not sig,2.063488326461557,0.03,Hotspot (Gi*)
E01033493,0.994,2.0979447824216737,0.5128971811060218,0.19,Not sig,2.083931918326784,0.01,Hotspot (Gi*)
E01035651,0.984,1.5187357927528518,0.6791773736135797,0.08,Not sig,2.034391985775457,0.01,Hotspot (Gi*)
E01002697,0.949,-0.5084956710880254,0.11130521556421641,0.57,Not sig,-0.6859032465959743,0.79,Not sig
E01002699,0.96,0.12863421754767881,0.08956273520299199,0.58,Not sig,0.7555407586729499,0.24,Not sig
E01002707,0.968,0.5920014092827365,0.25331278278242736,0.25,Not sig,0.9768354418240295,0.21,Not sig
E01002717,0.958,0.012792419613914401,0.0041647675971715915,0.97,Not sig,0.2866053018218506,0.46,Not sig
E01002718,0.963,0.30239691444832545,0.14749221748262734,0.36,Not sig,0.7508301264438809,0.21,Not sig
E01002719,0.968,0.5920014092827365,0.1545270753622073,0.31,Not sig,1.0284794230513792,0.15,Not sig
E01002727,0.954,-0.21889117625361443,0.07643968787680129,0.59,Not sig,-0.9021586065314988,0.82,Not sig
E01002728,0.935,-1.3193882566243698,0.03406860106090864,0.69,Not sig,-0.8807467849170977,0.92,Not sig
E01002729,0.932,-1.4931509535250165,0.750612331595533,0.11,Not sig,-2.212632501234367,0.98,Not sig
E01002730,0.966,0.47615961134897206,0.1853585863682384,0.58,Not sig,0.9123675978002076,0.14,Not sig
E01002735,0.968,0.5920014092827365,0.041862384254848894,0.71,Not sig,0.6583828244028125,0.26,Not sig
E01002737,0.968,0.5920014092827365,0.20759377769538342,0.3,Not sig,0.9226943386066215,0.18,Not sig
E01002742,0.966,0.47615961134897206,0.03367082629259451,0.73,Not sig,0.5434666060140956,0.36,Not sig
E01002743,0.956,-0.10304937831985,-0.004302607203548263,0.94,Not sig,-0.04543993309435849,0.6,Not sig
E01002744,0.946,-0.682258367988672,0.017616943339288087,0.88,Not sig,-0.7173647804949669,0.74,Not sig
E01002745,0.951,-0.39265387315426103,-0.10736588702996397,0.53,Not sig,-0.1660140470249773,0.64,Not sig
E01002756,0.954,-0.21889117625361443,0.041574160189385555,0.75,Not sig,-0.489840171929943,0.68,Not sig
E01002759,0.957,-0.04512847935296781,-0.007373395886557596,0.92,Not sig,0.04400405193839278,0.52,Not sig
E01002764,0.946,-0.682258367988672,0.29423606935008295,0.25,Not sig,-0.8775936393368567,0.9,Not sig
E01002766,0.965,0.4182387123820898,-0.11274543063643115,0.51,Not sig,0.003013352792030577,0.53,Not sig
E01002771,0.953,-0.2768120752204966,0.19343827017691675,0.32,Not sig,-0.8577057079889008,0.86,Not sig
E01002773,0.926,-1.8406763473263097,-0.2101205545105752,0.43,Not sig,-1.8167014586467203,0.97,Not sig
E01002775,0.972,0.8236850051502652,0.28315735829439914,0.23,Not sig,1.1552337337072442,0.1,Not sig
E01002776,0.977,1.1132894999846763,0.13604237610671696,0.38,Not sig,1.543273159523261,0.06,Not sig
E01002782,0.944,-0.7981001659224365,-0.4394573664916825,0.12,Not sig,-0.16443024278304222,0.64,Not sig
E01002786,0.944,-0.7981001659224365,0.41738714923473696,0.17,Not sig,-1.5763562228330015,0.93,Not sig
E01002791,0.969,0.6499223082496186,0.334562809937797,0.17,Not sig,1.1591589565350795,0.1,Not sig
E01002792,0.978,1.1712103989515585,0.3089453713546782,0.17,Not sig,1.4257581615401747,0.06,Not sig
E01002797,0.948,-0.5664165700549076,0.020874753211549697,0.89,Not sig,-0.7295860735207291,0.77,Not sig
E01002798,0.958,0.012792419613914401,0.0034979139975727085,0.97,Not sig,0.2486583057942085,0.49,Not sig
E01002804,0.95,-0.4505747721211432,0.19431839332080778,0.33,Not sig,-0.5920836999841114,0.86,Not sig
